adm1_name,year_month,value,indicator,date,country
Makueni,2025-01,2,conflict_events,2025-01-01,Kenya
Makueni,2025-02,1,conflict_events,2025-02-01,Kenya
Makueni,2025-06,2,conflict_events,2025-06-01,Kenya
Makueni,2025-07,1,conflict_events,2025-07-01,Kenya
Makueni,2025-08,1,conflict_events,2025-08-01,Kenya
Makueni,2025-09,6,conflict_events,2025-09-01,Kenya
Makueni,2026-01,1,conflict_events,2026-01-01,Kenya
Makueni,2026-02,1,conflict_events,2026-02-01,Kenya
Makueni,2026-03,1,conflict_events,2026-03-01,Kenya
Mandera,2000-03,2,conflict_events,2000-03-01,Kenya
Mandera,2000-07,2,conflict_events,2000-07-01,Kenya
Mandera,2000-12,1,conflict_events,2000-12-01,Kenya
Mandera,2001-03,2,conflict_events,2001-03-01,Kenya
Mandera,2003-06,1,conflict_events,2003-06-01,Kenya
Mandera,2004-04,2,conflict_events,2004-04-01,Kenya
Mandera,2004-05,1,conflict_events,2004-05-01,Kenya
Mandera,2004-07,2,conflict_events,2004-07-01,Kenya
Mandera,2005-01,4,conflict_events,2005-01-01,Kenya
Mandera,2005-02,2,conflict_events,2005-02-01,Kenya
Mandera,2005-03,4,conflict_events,2005-03-01,Kenya
Mandera,2005-07,3,conflict_events,2005-07-01,Kenya
Mandera,2005-08,1,conflict_events,2005-08-01,Kenya
Mandera,2006-01,1,conflict_events,2006-01-01,Kenya
Mandera,2007-03,1,conflict_events,2007-03-01,Kenya
Mandera,2007-08,5,conflict_events,2007-08-01,Kenya
Mandera,2007-11,4,conflict_events,2007-11-01,Kenya
Mandera,2008-09,4,conflict_events,2008-09-01,Kenya
Mandera,2008-10,5,conflict_events,2008-10-01,Kenya
Mandera,2008-11,4,conflict_events,2008-11-01,Kenya
Mandera,2009-07,1,conflict_events,2009-07-01,Kenya
Mandera,2009-12,1,conflict_events,2009-12-01,Kenya
Mandera,2010-05,1,conflict_events,2010-05-01,Kenya
Mandera,2010-10,1,conflict_events,2010-10-01,Kenya
Mandera,2011-02,3,conflict_events,2011-02-01,Kenya
Mandera,2011-03,2,conflict_events,2011-03-01,Kenya
Mandera,2011-06,1,conflict_events,2011-06-01,Kenya
Mandera,2011-07,1,conflict_events,2011-07-01,Kenya
Mandera,2011-10,2,conflict_events,2011-10-01,Kenya
Mandera,2011-11,4,conflict_events,2011-11-01,Kenya
Mandera,2011-12,1,conflict_events,2011-12-01,Kenya
Mandera,2012-01,1,conflict_events,2012-01-01,Kenya
Mandera,2012-02,4,conflict_events,2012-02-01,Kenya
Mandera,2012-03,3,conflict_events,2012-03-01,Kenya
Mandera,2012-05,1,conflict_events,2012-05-01,Kenya
Mandera,2012-06,3,conflict_events,2012-06-01,Kenya
Mandera,2012-07,5,conflict_events,2012-07-01,Kenya
Mandera,2012-08,4,conflict_events,2012-08-01,Kenya
Mandera,2012-09,2,conflict_events,2012-09-01,Kenya
Mandera,2012-11,4,conflict_events,2012-11-01,Kenya
Mandera,2012-12,2,conflict_events,2012-12-01,Kenya
Mandera,2013-01,1,conflict_events,2013-01-01,Kenya
Mandera,2013-02,1,conflict_events,2013-02-01,Kenya
Mandera,2013-03,4,conflict_events,2013-03-01,Kenya
Mandera,2013-05,10,conflict_events,2013-05-01,Kenya
Mandera,2013-06,7,conflict_events,2013-06-01,Kenya
Mandera,2013-08,1,conflict_events,2013-08-01,Kenya
Mandera,2013-09,6,conflict_events,2013-09-01,Kenya
Mandera,2013-10,1,conflict_events,2013-10-01,Kenya
Mandera,2013-11,1,conflict_events,2013-11-01,Kenya
Mandera,2013-12,1,conflict_events,2013-12-01,Kenya
Mandera,2014-03,3,conflict_events,2014-03-01,Kenya
Mandera,2014-04,1,conflict_events,2014-04-01,Kenya
Mandera,2014-05,3,conflict_events,2014-05-01,Kenya
Mandera,2014-06,1,conflict_events,2014-06-01,Kenya
Mandera,2014-07,1,conflict_events,2014-07-01,Kenya
Mandera,2014-08,11,conflict_events,2014-08-01,Kenya
Mandera,2014-09,2,conflict_events,2014-09-01,Kenya
Mandera,2014-10,3,conflict_events,2014-10-01,Kenya
Mandera,2014-11,1,conflict_events,2014-11-01,Kenya
Mandera,2014-12,2,conflict_events,2014-12-01,Kenya
Mandera,2015-02,2,conflict_events,2015-02-01,Kenya
Mandera,2015-03,4,conflict_events,2015-03-01,Kenya
Mandera,2015-04,2,conflict_events,2015-04-01,Kenya
Mandera,2015-06,3,conflict_events,2015-06-01,Kenya
Mandera,2015-07,2,conflict_events,2015-07-01,Kenya
Mandera,2015-12,7,conflict_events,2015-12-01,Kenya
Mandera,2016-06,4,conflict_events,2016-06-01,Kenya
Mandera,2016-07,3,conflict_events,2016-07-01,Kenya
Mandera,2016-09,1,conflict_events,2016-09-01,Kenya
Mandera,2016-10,3,conflict_events,2016-10-01,Kenya
Mandera,2016-11,2,conflict_events,2016-11-01,Kenya
Mandera,2016-12,2,conflict_events,2016-12-01,Kenya
Mandera,2017-01,1,conflict_events,2017-01-01,Kenya
Mandera,2017-02,1,conflict_events,2017-02-01,Kenya
Mandera,2017-03,2,conflict_events,2017-03-01,Kenya
Mandera,2017-05,8,conflict_events,2017-05-01,Kenya
Mandera,2017-06,5,conflict_events,2017-06-01,Kenya
Mandera,2017-07,3,conflict_events,2017-07-01,Kenya
Mandera,2017-08,4,conflict_events,2017-08-01,Kenya
Mandera,2017-09,1,conflict_events,2017-09-01,Kenya
Mandera,2017-10,3,conflict_events,2017-10-01,Kenya
Mandera,2017-11,1,conflict_events,2017-11-01,Kenya
Mandera,2017-12,1,conflict_events,2017-12-01,Kenya
Mandera,2018-01,2,conflict_events,2018-01-01,Kenya
Mandera,2018-02,4,conflict_events,2018-02-01,Kenya
Mandera,2018-03,3,conflict_events,2018-03-01,Kenya
Mandera,2018-05,3,conflict_events,2018-05-01,Kenya
Mandera,2018-07,2,conflict_events,2018-07-01,Kenya
Mandera,2018-08,2,conflict_events,2018-08-01,Kenya
Mandera,2018-09,4,conflict_events,2018-09-01,Kenya
Mandera,2018-10,4,conflict_events,2018-10-01,Kenya
Mandera,2018-12,5,conflict_events,2018-12-01,Kenya
Mandera,2019-04,2,conflict_events,2019-04-01,Kenya
Mandera,2019-05,1,conflict_events,2019-05-01,Kenya
Mandera,2019-06,2,conflict_events,2019-06-01,Kenya
Mandera,2019-08,1,conflict_events,2019-08-01,Kenya
Mandera,2019-09,1,conflict_events,2019-09-01,Kenya
Mandera,2019-10,2,conflict_events,2019-10-01,Kenya
Mandera,2020-01,3,conflict_events,2020-01-01,Kenya
Mandera,2020-02,1,conflict_events,2020-02-01,Kenya
Mandera,2020-03,4,conflict_events,2020-03-01,Kenya
Mandera,2020-04,3,conflict_events,2020-04-01,Kenya
Mandera,2020-06,2,conflict_events,2020-06-01,Kenya
Mandera,2020-09,4,conflict_events,2020-09-01,Kenya
Mandera,2020-10,3,conflict_events,2020-10-01,Kenya
Mandera,2020-11,4,conflict_events,2020-11-01,Kenya
Mandera,2020-12,3,conflict_events,2020-12-01,Kenya
Mandera,2021-01,10,conflict_events,2021-01-01,Kenya
Mandera,2021-02,3,conflict_events,2021-02-01,Kenya
Mandera,2021-03,3,conflict_events,2021-03-01,Kenya
Mandera,2021-05,2,conflict_events,2021-05-01,Kenya
Mandera,2021-06,8,conflict_events,2021-06-01,Kenya
Mandera,2021-07,2,conflict_events,2021-07-01,Kenya
Mandera,2021-08,2,conflict_events,2021-08-01,Kenya
Mandera,2021-09,1,conflict_events,2021-09-01,Kenya
Mandera,2021-11,1,conflict_events,2021-11-01,Kenya
Mandera,2021-12,5,conflict_events,2021-12-01,Kenya
Mandera,2022-01,4,conflict_events,2022-01-01,Kenya
Mandera,2022-02,4,conflict_events,2022-02-01,Kenya
Mandera,2022-03,2,conflict_events,2022-03-01,Kenya
Mandera,2022-04,4,conflict_events,2022-04-01,Kenya
Mandera,2022-06,2,conflict_events,2022-06-01,Kenya
Mandera,2022-07,5,conflict_events,2022-07-01,Kenya
Mandera,2022-08,4,conflict_events,2022-08-01,Kenya
Mandera,2022-09,1,conflict_events,2022-09-01,Kenya
Mandera,2022-10,6,conflict_events,2022-10-01,Kenya
Mandera,2022-11,7,conflict_events,2022-11-01,Kenya
Mandera,2022-12,6,conflict_events,2022-12-01,Kenya
Mandera,2023-01,2,conflict_events,2023-01-01,Kenya
Mandera,2023-02,4,conflict_events,2023-02-01,Kenya
Mandera,2023-03,4,conflict_events,2023-03-01,Kenya
Mandera,2023-05,6,conflict_events,2023-05-01,Kenya
Mandera,2023-06,9,conflict_events,2023-06-01,Kenya
Mandera,2023-07,5,conflict_events,2023-07-01,Kenya
Mandera,2023-08,4,conflict_events,2023-08-01,Kenya
Mandera,2023-09,11,conflict_events,2023-09-01,Kenya
Mandera,2023-10,4,conflict_events,2023-10-01,Kenya
Mandera,2023-12,3,conflict_events,2023-12-01,Kenya
Mandera,2024-01,3,conflict_events,2024-01-01,Kenya
Mandera,2024-02,1,conflict_events,2024-02-01,Kenya
Mandera,2024-03,4,conflict_events,2024-03-01,Kenya
Mandera,2024-04,4,conflict_events,2024-04-01,Kenya
Mandera,2024-05,2,conflict_events,2024-05-01,Kenya
Mandera,2024-06,2,conflict_events,2024-06-01,Kenya
Mandera,2024-07,5,conflict_events,2024-07-01,Kenya
Mandera,2024-08,9,conflict_events,2024-08-01,Kenya
Mandera,2024-09,9,conflict_events,2024-09-01,Kenya
Mandera,2024-10,8,conflict_events,2024-10-01,Kenya
Mandera,2024-11,5,conflict_events,2024-11-01,Kenya
Mandera,2024-12,4,conflict_events,2024-12-01,Kenya
Mandera,2025-01,2,conflict_events,2025-01-01,Kenya
Mandera,2025-02,11,conflict_events,2025-02-01,Kenya
Mandera,2025-03,6,conflict_events,2025-03-01,Kenya
Mandera,2025-04,7,conflict_events,2025-04-01,Kenya
Mandera,2025-05,3,conflict_events,2025-05-01,Kenya
Mandera,2025-06,3,conflict_events,2025-06-01,Kenya
Mandera,2025-07,6,conflict_events,2025-07-01,Kenya
Mandera,2025-08,1,conflict_events,2025-08-01,Kenya
Mandera,2025-09,2,conflict_events,2025-09-01,Kenya
Mandera,2025-10,3,conflict_events,2025-10-01,Kenya
Mandera,2025-12,5,conflict_events,2025-12-01,Kenya
Mandera,2026-01,7,conflict_events,2026-01-01,Kenya
Mandera,2026-03,1,conflict_events,2026-03-01,Kenya
Marsabit,2000-01,1,conflict_events,2000-01-01,Kenya
Marsabit,2000-04,4,conflict_events,2000-04-01,Kenya
Marsabit,2000-05,1,conflict_events,2000-05-01,Kenya
Marsabit,2000-07,2,conflict_events,2000-07-01,Kenya
Marsabit,2000-08,1,conflict_events,2000-08-01,Kenya
Marsabit,2001-01,6,conflict_events,2001-01-01,Kenya
Marsabit,2001-02,3,conflict_events,2001-02-01,Kenya
Marsabit,2001-05,1,conflict_events,2001-05-01,Kenya
Marsabit,2001-07,5,conflict_events,2001-07-01,Kenya
Marsabit,2002-08,1,conflict_events,2002-08-01,Kenya
Marsabit,2002-12,2,conflict_events,2002-12-01,Kenya
Marsabit,2003-07,2,conflict_events,2003-07-01,Kenya
Marsabit,2003-11,1,conflict_events,2003-11-01,Kenya
Marsabit,2004-06,1,conflict_events,2004-06-01,Kenya
Marsabit,2004-11,1,conflict_events,2004-11-01,Kenya
Marsabit,2005-03,2,conflict_events,2005-03-01,Kenya
Marsabit,2005-04,1,conflict_events,2005-04-01,Kenya
Marsabit,2005-05,4,conflict_events,2005-05-01,Kenya
Marsabit,2005-06,3,conflict_events,2005-06-01,Kenya
Marsabit,2005-07,8,conflict_events,2005-07-01,Kenya
Marsabit,2006-02,2,conflict_events,2006-02-01,Kenya
Marsabit,2006-04,3,conflict_events,2006-04-01,Kenya
Marsabit,2006-05,4,conflict_events,2006-05-01,Kenya
Marsabit,2006-06,4,conflict_events,2006-06-01,Kenya
Marsabit,2006-07,4,conflict_events,2006-07-01,Kenya
Marsabit,2006-08,3,conflict_events,2006-08-01,Kenya
Marsabit,2006-09,1,conflict_events,2006-09-01,Kenya
Marsabit,2006-10,3,conflict_events,2006-10-01,Kenya
Marsabit,2006-11,1,conflict_events,2006-11-01,Kenya
Marsabit,2007-02,1,conflict_events,2007-02-01,Kenya
Marsabit,2007-05,1,conflict_events,2007-05-01,Kenya
Marsabit,2007-08,1,conflict_events,2007-08-01,Kenya
Marsabit,2008-01,3,conflict_events,2008-01-01,Kenya
Marsabit,2008-03,2,conflict_events,2008-03-01,Kenya
Marsabit,2008-04,2,conflict_events,2008-04-01,Kenya
Marsabit,2008-07,1,conflict_events,2008-07-01,Kenya
Marsabit,2008-08,1,conflict_events,2008-08-01,Kenya
Marsabit,2009-01,1,conflict_events,2009-01-01,Kenya
Marsabit,2009-08,3,conflict_events,2009-08-01,Kenya
Marsabit,2009-09,1,conflict_events,2009-09-01,Kenya
Marsabit,2010-11,4,conflict_events,2010-11-01,Kenya
Marsabit,2010-12,3,conflict_events,2010-12-01,Kenya
Marsabit,2011-05,1,conflict_events,2011-05-01,Kenya
Marsabit,2012-01,5,conflict_events,2012-01-01,Kenya
Marsabit,2012-05,1,conflict_events,2012-05-01,Kenya
Marsabit,2013-05,1,conflict_events,2013-05-01,Kenya
Marsabit,2013-06,2,conflict_events,2013-06-01,Kenya
Marsabit,2013-08,10,conflict_events,2013-08-01,Kenya
Marsabit,2013-10,1,conflict_events,2013-10-01,Kenya
Marsabit,2013-11,1,conflict_events,2013-11-01,Kenya
Marsabit,2013-12,4,conflict_events,2013-12-01,Kenya
Marsabit,2014-01,6,conflict_events,2014-01-01,Kenya
Marsabit,2014-11,1,conflict_events,2014-11-01,Kenya
Marsabit,2015-06,1,conflict_events,2015-06-01,Kenya
Marsabit,2015-08,1,conflict_events,2015-08-01,Kenya
Marsabit,2015-11,1,conflict_events,2015-11-01,Kenya
Marsabit,2017-04,3,conflict_events,2017-04-01,Kenya
Marsabit,2017-06,2,conflict_events,2017-06-01,Kenya
Marsabit,2017-07,1,conflict_events,2017-07-01,Kenya
Marsabit,2018-04,2,conflict_events,2018-04-01,Kenya
Marsabit,2018-07,1,conflict_events,2018-07-01,Kenya
Marsabit,2018-09,2,conflict_events,2018-09-01,Kenya
Marsabit,2018-10,3,conflict_events,2018-10-01,Kenya
Marsabit,2019-03,1,conflict_events,2019-03-01,Kenya
Marsabit,2019-05,5,conflict_events,2019-05-01,Kenya
Marsabit,2019-07,1,conflict_events,2019-07-01,Kenya
Marsabit,2019-08,2,conflict_events,2019-08-01,Kenya
Marsabit,2019-11,2,conflict_events,2019-11-01,Kenya
Marsabit,2020-03,1,conflict_events,2020-03-01,Kenya
Marsabit,2020-06,5,conflict_events,2020-06-01,Kenya
Marsabit,2020-11,4,conflict_events,2020-11-01,Kenya
Marsabit,2021-01,5,conflict_events,2021-01-01,Kenya
Marsabit,2021-04,1,conflict_events,2021-04-01,Kenya
Marsabit,2021-05,1,conflict_events,2021-05-01,Kenya
Marsabit,2021-06,1,conflict_events,2021-06-01,Kenya
Marsabit,2021-07,5,conflict_events,2021-07-01,Kenya
Marsabit,2021-09,5,conflict_events,2021-09-01,Kenya
Marsabit,2021-11,5,conflict_events,2021-11-01,Kenya
Marsabit,2021-12,5,conflict_events,2021-12-01,Kenya
Marsabit,2022-01,1,conflict_events,2022-01-01,Kenya
Marsabit,2022-02,2,conflict_events,2022-02-01,Kenya
Marsabit,2022-03,2,conflict_events,2022-03-01,Kenya
Marsabit,2022-04,4,conflict_events,2022-04-01,Kenya
Marsabit,2022-06,4,conflict_events,2022-06-01,Kenya
Marsabit,2022-07,6,conflict_events,2022-07-01,Kenya
Marsabit,2022-09,1,conflict_events,2022-09-01,Kenya
Marsabit,2022-10,4,conflict_events,2022-10-01,Kenya
Marsabit,2022-11,2,conflict_events,2022-11-01,Kenya
Marsabit,2022-12,5,conflict_events,2022-12-01,Kenya
Marsabit,2023-01,7,conflict_events,2023-01-01,Kenya
Marsabit,2023-03,3,conflict_events,2023-03-01,Kenya
Marsabit,2023-04,4,conflict_events,2023-04-01,Kenya
Marsabit,2023-05,2,conflict_events,2023-05-01,Kenya
Marsabit,2023-06,2,conflict_events,2023-06-01,Kenya
Marsabit,2023-10,1,conflict_events,2023-10-01,Kenya
Marsabit,2023-11,2,conflict_events,2023-11-01,Kenya
Marsabit,2024-02,2,conflict_events,2024-02-01,Kenya
Marsabit,2024-03,2,conflict_events,2024-03-01,Kenya
Marsabit,2024-05,1,conflict_events,2024-05-01,Kenya
Marsabit,2024-07,1,conflict_events,2024-07-01,Kenya
Marsabit,2024-08,3,conflict_events,2024-08-01,Kenya
Marsabit,2024-09,1,conflict_events,2024-09-01,Kenya
Marsabit,2024-10,1,conflict_events,2024-10-01,Kenya
Marsabit,2025-02,1,conflict_events,2025-02-01,Kenya
Marsabit,2025-03,2,conflict_events,2025-03-01,Kenya
Marsabit,2025-05,2,conflict_events,2025-05-01,Kenya
Marsabit,2025-06,5,conflict_events,2025-06-01,Kenya
Marsabit,2025-07,2,conflict_events,2025-07-01,Kenya
Marsabit,2025-08,3,conflict_events,2025-08-01,Kenya
Marsabit,2025-09,2,conflict_events,2025-09-01,Kenya
Marsabit,2025-10,2,conflict_events,2025-10-01,Kenya
Marsabit,2025-11,4,conflict_events,2025-11-01,Kenya
Marsabit,2026-01,3,conflict_events,2026-01-01,Kenya
Marsabit,2026-02,1,conflict_events,2026-02-01,Kenya
Meru,2000-09,1,conflict_events,2000-09-01,Kenya
Meru,2002-12,2,conflict_events,2002-12-01,Kenya
Meru,2007-04,1,conflict_events,2007-04-01,Kenya
Meru,2007-05,2,conflict_events,2007-05-01,Kenya
Meru,2007-09,1,conflict_events,2007-09-01,Kenya
Meru,2007-12,2,conflict_events,2007-12-01,Kenya
Meru,2009-07,1,conflict_events,2009-07-01,Kenya
Meru,2009-10,1,conflict_events,2009-10-01,Kenya
Meru,2010-02,1,conflict_events,2010-02-01,Kenya
Meru,2011-11,1,conflict_events,2011-11-01,Kenya
Meru,2012-12,1,conflict_events,2012-12-01,Kenya
Meru,2013-04,1,conflict_events,2013-04-01,Kenya
Meru,2013-05,1,conflict_events,2013-05-01,Kenya
Meru,2013-08,1,conflict_events,2013-08-01,Kenya
Meru,2014-04,1,conflict_events,2014-04-01,Kenya
Meru,2014-06,1,conflict_events,2014-06-01,Kenya
Meru,2014-08,1,conflict_events,2014-08-01,Kenya
Meru,2015-03,2,conflict_events,2015-03-01,Kenya
Meru,2015-04,1,conflict_events,2015-04-01,Kenya
Meru,2015-10,2,conflict_events,2015-10-01,Kenya
Meru,2016-08,1,conflict_events,2016-08-01,Kenya
Meru,2016-10,1,conflict_events,2016-10-01,Kenya
Meru,2016-11,2,conflict_events,2016-11-01,Kenya
Meru,2016-12,1,conflict_events,2016-12-01,Kenya
Meru,2017-05,1,conflict_events,2017-05-01,Kenya
Meru,2017-06,1,conflict_events,2017-06-01,Kenya
Meru,2017-07,5,conflict_events,2017-07-01,Kenya
Meru,2017-10,3,conflict_events,2017-10-01,Kenya
Meru,2018-02,2,conflict_events,2018-02-01,Kenya
Meru,2018-05,1,conflict_events,2018-05-01,Kenya
Meru,2018-09,2,conflict_events,2018-09-01,Kenya
Meru,2019-03,1,conflict_events,2019-03-01,Kenya
Meru,2019-04,1,conflict_events,2019-04-01,Kenya
Meru,2019-09,1,conflict_events,2019-09-01,Kenya
Meru,2019-10,1,conflict_events,2019-10-01,Kenya
Meru,2019-11,1,conflict_events,2019-11-01,Kenya
Meru,2019-12,2,conflict_events,2019-12-01,Kenya
Meru,2020-03,2,conflict_events,2020-03-01,Kenya
Meru,2020-07,1,conflict_events,2020-07-01,Kenya
Meru,2020-09,2,conflict_events,2020-09-01,Kenya
Meru,2020-10,2,conflict_events,2020-10-01,Kenya
Meru,2020-11,4,conflict_events,2020-11-01,Kenya
Meru,2021-06,1,conflict_events,2021-06-01,Kenya
Meru,2021-08,1,conflict_events,2021-08-01,Kenya
Meru,2021-09,1,conflict_events,2021-09-01,Kenya
Meru,2021-11,2,conflict_events,2021-11-01,Kenya
Meru,2022-01,1,conflict_events,2022-01-01,Kenya
Meru,2022-02,1,conflict_events,2022-02-01,Kenya
Meru,2022-03,4,conflict_events,2022-03-01,Kenya
Meru,2022-04,3,conflict_events,2022-04-01,Kenya
Meru,2022-06,2,conflict_events,2022-06-01,Kenya
Meru,2022-07,3,conflict_events,2022-07-01,Kenya
Meru,2022-08,5,conflict_events,2022-08-01,Kenya
Meru,2022-09,1,conflict_events,2022-09-01,Kenya
Meru,2022-10,4,conflict_events,2022-10-01,Kenya
Meru,2022-11,5,conflict_events,2022-11-01,Kenya
Meru,2022-12,2,conflict_events,2022-12-01,Kenya
Meru,2023-01,1,conflict_events,2023-01-01,Kenya
Meru,2023-02,3,conflict_events,2023-02-01,Kenya
Meru,2023-04,2,conflict_events,2023-04-01,Kenya
Meru,2023-05,2,conflict_events,2023-05-01,Kenya
Meru,2023-06,2,conflict_events,2023-06-01,Kenya
Meru,2023-07,2,conflict_events,2023-07-01,Kenya
Meru,2023-08,1,conflict_events,2023-08-01,Kenya
Meru,2023-09,6,conflict_events,2023-09-01,Kenya
Meru,2023-10,3,conflict_events,2023-10-01,Kenya
Meru,2023-11,1,conflict_events,2023-11-01,Kenya
Meru,2023-12,5,conflict_events,2023-12-01,Kenya
Meru,2024-01,3,conflict_events,2024-01-01,Kenya
Meru,2024-02,3,conflict_events,2024-02-01,Kenya
Meru,2024-03,2,conflict_events,2024-03-01,Kenya
Meru,2024-04,3,conflict_events,2024-04-01,Kenya
Meru,2024-05,3,conflict_events,2024-05-01,Kenya
Meru,2024-07,5,conflict_events,2024-07-01,Kenya
Meru,2024-08,6,conflict_events,2024-08-01,Kenya
Meru,2024-09,10,conflict_events,2024-09-01,Kenya
Meru,2024-10,2,conflict_events,2024-10-01,Kenya
Meru,2024-11,1,conflict_events,2024-11-01,Kenya
Meru,2024-12,1,conflict_events,2024-12-01,Kenya
Meru,2025-01,2,conflict_events,2025-01-01,Kenya
Meru,2025-03,3,conflict_events,2025-03-01,Kenya
Meru,2025-05,10,conflict_events,2025-05-01,Kenya
Meru,2025-06,4,conflict_events,2025-06-01,Kenya
Meru,2025-07,4,conflict_events,2025-07-01,Kenya
Meru,2025-08,2,conflict_events,2025-08-01,Kenya
Meru,2025-09,6,conflict_events,2025-09-01,Kenya
Meru,2025-10,6,conflict_events,2025-10-01,Kenya
Meru,2025-11,5,conflict_events,2025-11-01,Kenya
Meru,2025-12,10,conflict_events,2025-12-01,Kenya
Meru,2026-01,6,conflict_events,2026-01-01,Kenya
Meru,2026-02,3,conflict_events,2026-02-01,Kenya
Meru,2026-03,7,conflict_events,2026-03-01,Kenya
Narok,2000-08,6,conflict_events,2000-08-01,Kenya
Narok,2001-03,6,conflict_events,2001-03-01,Kenya
Narok,2002-03,1,conflict_events,2002-03-01,Kenya
Narok,2002-09,1,conflict_events,2002-09-01,Kenya
Narok,2004-11,2,conflict_events,2004-11-01,Kenya
Narok,2005-01,1,conflict_events,2005-01-01,Kenya
Narok,2005-04,1,conflict_events,2005-04-01,Kenya
Narok,2008-01,2,conflict_events,2008-01-01,Kenya
Narok,2008-08,1,conflict_events,2008-08-01,Kenya
Narok,2010-01,1,conflict_events,2010-01-01,Kenya
Narok,2012-05,1,conflict_events,2012-05-01,Kenya
Narok,2012-06,1,conflict_events,2012-06-01,Kenya
Narok,2013-03,2,conflict_events,2013-03-01,Kenya
Narok,2013-05,2,conflict_events,2013-05-01,Kenya
Narok,2013-09,2,conflict_events,2013-09-01,Kenya
Narok,2014-02,1,conflict_events,2014-02-01,Kenya
Narok,2014-05,1,conflict_events,2014-05-01,Kenya
Narok,2014-07,1,conflict_events,2014-07-01,Kenya
Narok,2015-03,1,conflict_events,2015-03-01,Kenya
Narok,2015-12,4,conflict_events,2015-12-01,Kenya
Narok,2016-05,1,conflict_events,2016-05-01,Kenya
Narok,2016-07,1,conflict_events,2016-07-01,Kenya
Narok,2016-08,3,conflict_events,2016-08-01,Kenya
Narok,2016-09,1,conflict_events,2016-09-01,Kenya
Narok,2016-12,4,conflict_events,2016-12-01,Kenya
Narok,2017-01,4,conflict_events,2017-01-01,Kenya
Narok,2017-02,2,conflict_events,2017-02-01,Kenya
Narok,2017-09,2,conflict_events,2017-09-01,Kenya
Narok,2017-10,1,conflict_events,2017-10-01,Kenya
Narok,2017-11,1,conflict_events,2017-11-01,Kenya
Narok,2018-08,1,conflict_events,2018-08-01,Kenya
Narok,2018-09,5,conflict_events,2018-09-01,Kenya
Narok,2018-10,1,conflict_events,2018-10-01,Kenya
Narok,2018-11,1,conflict_events,2018-11-01,Kenya
Narok,2018-12,2,conflict_events,2018-12-01,Kenya
Narok,2019-09,3,conflict_events,2019-09-01,Kenya
Narok,2019-10,2,conflict_events,2019-10-01,Kenya
Narok,2019-12,2,conflict_events,2019-12-01,Kenya
Narok,2020-01,2,conflict_events,2020-01-01,Kenya
Narok,2020-04,2,conflict_events,2020-04-01,Kenya
Narok,2020-05,2,conflict_events,2020-05-01,Kenya
Narok,2020-06,1,conflict_events,2020-06-01,Kenya
Narok,2020-07,5,conflict_events,2020-07-01,Kenya
Narok,2020-08,2,conflict_events,2020-08-01,Kenya
Narok,2020-10,1,conflict_events,2020-10-01,Kenya
Narok,2021-02,1,conflict_events,2021-02-01,Kenya
Narok,2021-04,1,conflict_events,2021-04-01,Kenya
Narok,2021-07,2,conflict_events,2021-07-01,Kenya
Narok,2022-03,2,conflict_events,2022-03-01,Kenya
Narok,2022-04,1,conflict_events,2022-04-01,Kenya
Narok,2022-05,3,conflict_events,2022-05-01,Kenya
Narok,2022-07,2,conflict_events,2022-07-01,Kenya
Narok,2022-08,2,conflict_events,2022-08-01,Kenya
Narok,2022-10,3,conflict_events,2022-10-01,Kenya
Narok,2022-11,1,conflict_events,2022-11-01,Kenya
Narok,2022-12,2,conflict_events,2022-12-01,Kenya
Narok,2023-02,2,conflict_events,2023-02-01,Kenya
Narok,2023-06,7,conflict_events,2023-06-01,Kenya
Narok,2023-07,2,conflict_events,2023-07-01,Kenya
Narok,2023-08,1,conflict_events,2023-08-01,Kenya
Narok,2023-09,2,conflict_events,2023-09-01,Kenya
Narok,2023-10,3,conflict_events,2023-10-01,Kenya
Narok,2023-12,6,conflict_events,2023-12-01,Kenya
Narok,2024-01,2,conflict_events,2024-01-01,Kenya
Narok,2024-02,3,conflict_events,2024-02-01,Kenya
Narok,2024-03,2,conflict_events,2024-03-01,Kenya
Narok,2024-04,2,conflict_events,2024-04-01,Kenya
Narok,2024-05,1,conflict_events,2024-05-01,Kenya
Narok,2024-09,4,conflict_events,2024-09-01,Kenya
Narok,2024-10,4,conflict_events,2024-10-01,Kenya
Narok,2024-11,1,conflict_events,2024-11-01,Kenya
Narok,2024-12,2,conflict_events,2024-12-01,Kenya
Narok,2025-02,2,conflict_events,2025-02-01,Kenya
Narok,2025-04,1,conflict_events,2025-04-01,Kenya
Narok,2025-05,5,conflict_events,2025-05-01,Kenya
Narok,2025-06,4,conflict_events,2025-06-01,Kenya
Narok,2025-07,2,conflict_events,2025-07-01,Kenya
Narok,2025-08,3,conflict_events,2025-08-01,Kenya
Narok,2025-09,1,conflict_events,2025-09-01,Kenya
Narok,2025-10,2,conflict_events,2025-10-01,Kenya
Narok,2025-11,10,conflict_events,2025-11-01,Kenya
Narok,2025-12,7,conflict_events,2025-12-01,Kenya
Narok,2026-01,6,conflict_events,2026-01-01,Kenya
Narok,2026-03,2,conflict_events,2026-03-01,Kenya
Nyeri,2000-04,1,conflict_events,2000-04-01,Kenya
Nyeri,2000-07,2,conflict_events,2000-07-01,Kenya
Nyeri,2000-09,1,conflict_events,2000-09-01,Kenya
Nyeri,2002-02,1,conflict_events,2002-02-01,Kenya
